event_id,time,latitude,longitude,depth_km,magnitude,mag_type,place,status,tsunami,sig,felt,cdi,mmi,alert,type,year,state
syn_2021_27,2021-09-05,44.0784,-110.0328,98.35,3.04,ml,Unknown,reviewed,0,304,,,,,earthquake,2021,Wyoming
syn_2021_28,2021-08-04,28.0011,-151.8195,10.31,2.61,ml,Unknown,reviewed,0,260,,,,,earthquake,2021,Other
syn_2021_29,2021-01-21,32.5757,-112.6334,20.95,2.93,ml,Unknown,reviewed,0,292,,,,,earthquake,2021,Arizona
syn_2021_30,2021-09-05,31.0848,-88.4155,6.8,2.74,ml,Unknown,reviewed,0,274,,,,,earthquake,2021,Other
syn_2021_31,2021-06-06,52.4512,-166.0832,10.44,3.14,ml,Unknown,reviewed,0,313,,,,,earthquake,2021,Alaska
syn_2021_32,2021-01-16,36.9764,-125.295,0.83,3.71,ml,Unknown,reviewed,0,371,,,,,earthquake,2021,Other
syn_2021_33,2021-09-03,30.1076,-165.6074,8.3,4.73,ml,Unknown,reviewed,0,472,,,,,earthquake,2021,Other
syn_2021_34,2021-07-07,61.706,-144.8723,11.78,2.77,ml,Unknown,reviewed,0,276,,,,,earthquake,2021,Alaska
syn_2021_35,2021-12-26,63.2612,-160.5122,3.36,3.59,ml,Unknown,reviewed,0,358,,,,,earthquake,2021,Alaska
syn_2021_36,2021-07-03,30.543,-71.0604,15.26,4.23,ml,Unknown,reviewed,0,423,,,,,earthquake,2021,Other
syn_2021_37,2021-06-08,34.2094,-152.6106,0.4,2.61,ml,Unknown,reviewed,0,260,,,,,earthquake,2021,Other
syn_2021_38,2021-06-16,48.6848,-154.5393,69.77,3.21,ml,Unknown,reviewed,0,320,,,,,earthquake,2021,Other
syn_2021_39,2021-03-14,31.0203,-69.8783,36.02,3.26,ml,Unknown,reviewed,0,325,,,,,earthquake,2021,Other
syn_2021_40,2021-04-02,31.3437,-116.8554,58.39,2.75,ml,Unknown,reviewed,0,275,,,,,earthquake,2021,Other
syn_2021_41,2021-07-24,38.463,-91.9275,13.18,2.52,ml,Unknown,reviewed,0,251,,,,,earthquake,2021,Missouri
syn_2021_42,2021-02-19,62.9668,-136.2866,11.2,2.74,ml,Unknown,reviewed,0,273,,,,,earthquake,2021,Alaska
syn_2021_43,2021-10-04,63.4977,-115.1153,0.51,3.2,ml,Unknown,reviewed,0,320,,,,,earthquake,2021,Alaska
syn_2021_44,2021-12-25,58.6715,-169.2941,35.79,2.67,ml,Unknown,reviewed,0,267,,,,,earthquake,2021,Alaska
syn_2021_45,2021-04-06,52.8285,-127.8917,135.44,2.77,ml,Unknown,reviewed,0,277,,,,,earthquake,2021,Alaska
syn_2021_46,2021-10-14,53.8269,-112.8258,13.15,3.48,ml,Unknown,reviewed,0,348,,,,,earthquake,2021,Alaska
syn_2021_47,2021-09-09,43.7829,-117.0158,37.36,2.91,ml,Unknown,reviewed,0,290,,,,,earthquake,2021,Oregon
syn_2021_48,2021-03-20,46.2062,-128.2006,2.92,2.55,ml,Unknown,reviewed,0,255,,,,,earthquake,2021,Other
syn_2021_49,2021-09-18,50.3781,-88.8455,51.61,2.91,ml,Unknown,reviewed,0,290,,,,,earthquake,2021,Other
syn_2021_50,2021-03-15,54.2515,-118.331,38.6,9.0,ml,Unknown,reviewed,0,900,,,,,earthquake,2021,Alaska
syn_2021_51,2021-04-27,28.8738,-104.4796,1.72,2.74,ml,Unknown,reviewed,0,274,,,,,earthquake,2021,Texas
syn_2021_52,2021-02-08,33.9955,-150.984,61.54,2.75,ml,Unknown,reviewed,0,274,,,,,earthquake,2021,Other
syn_2021_53,2021-10-23,63.5177,-81.2655,6.58,2.65,ml,Unknown,reviewed,0,264,,,,,earthquake,2021,Alaska
syn_2021_54,2021-10-16,38.4057,-132.6279,4.52,2.75,ml,Unknown,reviewed,0,275,,,,,earthquake,2021,Other
syn_2021_55,2021-11-25,35.739,-120.3433,16.2,3.18,ml,Unknown,reviewed,0,318,,,,,earthquake,2021,California
syn_2021_56,2021-02-20,41.8765,-133.7239,0.61,5.17,ml,Unknown,reviewed,0,517,,,,,earthquake,2021,Other
syn_2021_57,2021-06-09,36.6368,-78.1336,6.05,3.25,ml,Unknown,reviewed,0,324,,,,,earthquake,2021,Other
syn_2021_58,2021-02-03,28.6472,-77.2238,0.24,2.92,ml,Unknown,reviewed,0,292,,,,,earthquake,2021,Other
syn_2021_59,2021-02-04,33.3184,-146.8987,84.78,2.89,ml,Unknown,reviewed,0,289,,,,,earthquake,2021,Other
syn_2021_60,2021-02-03,50.6064,-92.4704,10.56,2.52,ml,Unknown,reviewed,0,251,,,,,earthquake,2021,Other
syn_2021_61,2021-05-08,33.9273,-159.403,2.47,2.5,ml,Unknown,reviewed,0,250,,,,,earthquake,2021,Other
syn_2021_62,2021-05-27,50.9067,-166.9254,3.99,3.78,ml,Unknown,reviewed,0,377,,,,,earthquake,2021,Other
syn_2021_63,2021-04-12,29.0032,-83.8318,0.3,3.04,ml,Unknown,reviewed,0,303,,,,,earthquake,2021,Florida
syn_2021_64,2021-03-10,26.6751,-156.4887,46.92,2.53,ml,Unknown,reviewed,0,252,,,,,earthquake,2021,Other
syn_2021_65,2021-08-18,59.4627,-154.0574,11.31,2.77,ml,Unknown,reviewed,0,276,,,,,earthquake,2021,Alaska
syn_2021_66,2021-05-02,55.401,-107.5214,33.34,2.85,ml,Unknown,reviewed,0,285,,,,,earthquake,2021,Alaska
syn_2021_67,2021-11-08,51.6411,-85.8728,0.98,3.72,ml,Unknown,reviewed,0,372,,,,,earthquake,2021,Alaska
syn_2021_68,2021-05-05,26.236,-150.4711,10.96,2.96,ml,Unknown,reviewed,0,295,,,,,earthquake,2021,Other
syn_2021_69,2021-02-07,34.5742,-158.2382,1.79,3.75,ml,Unknown,reviewed,0,374,,,,,earthquake,2021,Other
syn_2021_70,2021-01-22,57.4926,-162.0358,28.46,3.3,ml,Unknown,reviewed,0,330,,,,,earthquake,2021,Alaska
syn_2021_71,2021-03-03,30.7867,-167.4408,21.99,2.53,ml,Unknown,reviewed,0,252,,,,,earthquake,2021,Other
syn_2021_72,2021-05-13,57.5141,-158.0026,11.82,5.27,ml,Unknown,reviewed,0,527,,,,,earthquake,2021,Alaska
syn_2021_73,2021-08-26,48.3693,-72.9027,50.81,2.66,ml,Unknown,reviewed,0,266,,,,,earthquake,2021,Other
syn_2021_74,2021-07-23,54.6147,-160.1859,3.34,2.76,ml,Unknown,reviewed,0,275,,,,,earthquake,2021,Alaska
syn_2021_75,2021-08-15,50.7803,-108.4514,38.2,3.83,ml,Unknown,reviewed,0,382,,,,,earthquake,2021,Other
syn_2021_76,2021-07-12,41.6796,-75.1405,9.22,2.67,ml,Unknown,reviewed,0,266,,,,,earthquake,2021,New York
syn_2021_77,2021-06-11,36.6791,-105.3345,1.62,2.91,ml,Unknown,reviewed,0,291,,,,,earthquake,2021,New Mexico
syn_2021_78,2021-03-18,51.9092,-166.6272,35.57,4.1,ml,Unknown,reviewed,0,410,,,,,earthquake,2021,Alaska
syn_2021_79,2021-04-02,57.2765,-108.5694,7.7,3.31,ml,Unknown,reviewed,0,331,,,,,earthquake,2021,Alaska
syn_2021_80,2021-12-26,26.7893,-76.9843,3.35,2.79,ml,Unknown,reviewed,0,278,,,,,earthquake,2021,Other
syn_2021_81,2021-11-11,40.1964,-136.7764,35.91,3.33,ml,Unknown,reviewed,0,332,,,,,earthquake,2021,Other
syn_2021_82,2021-03-03,39.0292,-137.6963,7.8,3.84,ml,Unknown,reviewed,0,383,,,,,earthquake,2021,Other
syn_2021_83,2021-06-09,47.3788,-144.3671,4.09,2.91,ml,Unknown,reviewed,0,291,,,,,earthquake,2021,Other
syn_2021_84,2021-03-15,29.557,-117.9289,17.35,3.18,ml,Unknown,reviewed,0,317,,,,,earthquake,2021,Other
syn_2021_85,2021-03-05,62.3368,-145.4919,15.59,6.03,ml,Unknown,reviewed,0,603,,,,,earthquake,2021,Alaska
syn_2021_86,2021-11-12,46.9404,-95.4498,12.47,5.17,ml,Unknown,reviewed,0,517,,,,,earthquake,2021,Other
syn_2021_87,2021-02-25,61.9501,-103.5792,0.78,3.07,ml,Unknown,reviewed,0,306,,,,,earthquake,2021,Alaska
syn_2021_88,2021-09-20,57.6776,-128.7203,40.53,2.58,ml,Unknown,reviewed,0,258,,,,,earthquake,2021,Alaska
syn_2021_89,2021-03-21,32.6656,-95.5768,17.66,3.46,ml,Unknown,reviewed,0,346,,,,,earthquake,2021,Texas
syn_2021_90,2021-06-09,30.2936,-159.8549,29.71,2.75,ml,Unknown,reviewed,0,275,,,,,earthquake,2021,Other
syn_2021_91,2021-01-18,59.45,-92.7986,4.92,3.39,ml,Unknown,reviewed,0,338,,,,,earthquake,2021,Alaska
syn_2021_92,2021-06-26,46.444,-107.9005,3.2,2.85,ml,Unknown,reviewed,0,284,,,,,earthquake,2021,Montana
syn_2021_93,2021-02-07,25.7897,-105.1015,7.49,3.51,ml,Unknown,reviewed,0,351,,,,,earthquake,2021,Other
syn_2021_94,2021-05-06,62.3691,-163.3396,51.23,2.87,ml,Unknown,reviewed,0,286,,,,,earthquake,2021,Alaska
syn_2021_95,2021-07-20,43.9211,-106.3321,14.01,4.77,ml,Unknown,reviewed,0,476,,,,,earthquake,2021,Wyoming
syn_2021_96,2021-03-15,37.0375,-119.1054,0.8,2.62,ml,Unknown,reviewed,0,261,,,,,earthquake,2021,California
syn_2021_97,2021-03-26,45.6639,-119.9562,6.52,2.56,ml,Unknown,reviewed,0,255,,,,,earthquake,2021,Washington
syn_2021_98,2021-12-03,57.9167,-136.8491,10.31,3.72,ml,Unknown,reviewed,0,371,,,,,earthquake,2021,Alaska
syn_2021_99,2021-01-21,29.4117,-169.2158,4.77,2.91,ml,Unknown,reviewed,0,291,,,,,earthquake,2021,Other
syn_2021_100,2021-09-04,39.3573,-126.4683,60.77,3.0,ml,Unknown,reviewed,0,300,,,,,earthquake,2021,Other
syn_2021_101,2021-12-10,37.7547,-128.7056,9.39,4.67,ml,Unknown,reviewed,0,467,,,,,earthquake,2021,Other
syn_2021_102,2021-04-16,58.586,-126.451,18.13,3.21,ml,Unknown,reviewed,0,321,,,,,earthquake,2021,Alaska
syn_2021_103,2021-03-14,56.1387,-106.9646,8.19,3.36,ml,Unknown,reviewed,0,336,,,,,earthquake,2021,Alaska
syn_2021_104,2021-04-10,41.0042,-139.1097,14.63,2.52,ml,Unknown,reviewed,0,251,,,,,earthquake,2021,Other
syn_2021_105,2021-09-14,51.5795,-142.2535,90.91,3.39,ml,Unknown,reviewed,0,338,,,,,earthquake,2021,Alaska
syn_2021_106,2021-10-01,40.7778,-118.7285,7.46,2.89,ml,Unknown,reviewed,0,289,,,,,earthquake,2021,California
syn_2021_107,2021-01-19,47.8526,-108.9913,9.53,2.99,ml,Unknown,reviewed,0,299,,,,,earthquake,2021,Montana
syn_2021_108,2021-02-26,64.6486,-111.5652,14.31,3.82,ml,Unknown,reviewed,0,382,,,,,earthquake,2021,Alaska
syn_2021_109,2021-11-06,46.423,-79.1909,16.61,3.09,ml,Unknown,reviewed,0,309,,,,,earthquake,2021,Other
syn_2021_110,2021-01-06,64.543,-90.7782,18.1,5.97,ml,Unknown,reviewed,0,596,,,,,earthquake,2021,Alaska
syn_2021_111,2021-03-22,54.888,-164.6244,4.17,3.77,ml,Unknown,reviewed,0,377,,,,,earthquake,2021,Alaska
syn_2021_112,2021-08-25,29.8289,-111.962,44.01,3.54,ml,Unknown,reviewed,0,354,,,,,earthquake,2021,Other
syn_2021_113,2021-07-12,56.8386,-126.9651,7.92,3.21,ml,Unknown,reviewed,0,321,,,,,earthquake,2021,Alaska
syn_2021_114,2021-12-16,31.4514,-132.8117,71.57,2.93,ml,Unknown,reviewed,0,292,,,,,earthquake,2021,Other
syn_2021_115,2021-11-20,46.2931,-71.3367,29.04,2.54,ml,Unknown,reviewed,0,254,,,,,earthquake,2021,Other
syn_2021_116,2021-12-10,49.5298,-122.95,1.04,2.51,ml,Unknown,reviewed,0,251,,,,,earthquake,2021,Other
syn_2021_117,2021-12-13,60.6892,-95.8982,3.98,2.54,ml,Unknown,reviewed,0,253,,,,,earthquake,2021,Alaska
syn_2021_118,2021-01-23,33.417,-70.39,25.07,5.05,ml,Unknown,reviewed,0,505,,,,,earthquake,2021,Other
syn_2021_119,2021-04-17,60.0377,-154.447,5.48,2.81,ml,Unknown,reviewed,0,281,,,,,earthquake,2021,Alaska
syn_2021_120,2021-02-07,62.3798,-164.3745,13.09,3.46,ml,Unknown,reviewed,0,346,,,,,earthquake,2021,Alaska
syn_2021_121,2021-10-17,28.5795,-137.6971,1.85,3.22,ml,Unknown,reviewed,0,322,,,,,earthquake,2021,Other
syn_2021_122,2021-03-23,60.4114,-165.4222,18.44,3.18,ml,Unknown,reviewed,0,317,,,,,earthquake,2021,Alaska
syn_2021_123,2021-06-23,35.3672,-157.9732,7.06,3.19,ml,Unknown,reviewed,0,319,,,,,earthquake,2021,Other
syn_2021_124,2021-12-06,28.24,-67.8539,87.16,2.79,ml,Unknown,reviewed,0,278,,,,,earthquake,2021,Other
syn_2021_125,2021-11-19,63.343,-71.1016,33.26,4.24,ml,Unknown,reviewed,0,424,,,,,earthquake,2021,Alaska
syn_2021_126,2021-05-23,40.6881,-98.7969,6.88,4.51,ml,Unknown,reviewed,0,451,,,,,earthquake,2021,Other
syn_2021_127,2021-06-18,49.9193,-92.4423,27.92,3.33,ml,Unknown,reviewed,0,332,,,,,earthquake,2021,Other
syn_2021_128,2021-05-13,47.1149,-155.5293,2.04,4.1,ml,Unknown,reviewed,0,409,,,,,earthquake,2021,Other
syn_2021_129,2021-06-16,33.5273,-108.6907,24.59,2.55,ml,Unknown,reviewed,0,254,,,,,earthquake,2021,New Mexico
syn_2021_130,2021-07-21,51.7826,-154.0955,31.77,2.58,ml,Unknown,reviewed,0,258,,,,,earthquake,2021,Alaska
syn_2021_131,2021-04-12,26.8446,-131.0262,1.68,3.16,ml,Unknown,reviewed,0,315,,,,,earthquake,2021,Other
syn_2021_132,2021-07-02,33.1238,-134.4295,6.81,4.0,ml,Unknown,reviewed,0,399,,,,,earthquake,2021,Other
syn_2021_133,2021-02-24,62.7866,-106.7621,20.75,2.8,ml,Unknown,reviewed,0,280,,,,,earthquake,2021,Alaska
syn_2021_134,2021-07-03,63.1403,-161.7916,0.32,3.14,ml,Unknown,reviewed,0,313,,,,,earthquake,2021,Alaska
syn_2021_135,2021-01-18,44.3062,-159.3434,11.47,2.51,ml,Unknown,reviewed,0,250,,,,,earthquake,2021,Other
syn_2021_136,2021-11-25,31.7629,-107.177,25.15,5.95,ml,Unknown,reviewed,0,595,,,,,earthquake,2021,New Mexico
syn_2021_137,2021-06-14,41.8648,-104.4799,5.99,3.67,ml,Unknown,reviewed,0,366,,,,,earthquake,2021,Wyoming
syn_2021_138,2021-05-18,60.0828,-134.9921,41.7,2.86,ml,Unknown,reviewed,0,285,,,,,earthquake,2021,Alaska
syn_2021_139,2021-12-19,27.811,-154.8723,90.45,5.76,ml,Unknown,reviewed,0,576,,,,,earthquake,2021,Other
syn_2021_140,2021-12-17,30.1147,-78.7338,13.51,2.58,ml,Unknown,reviewed,0,257,,,,,earthquake,2021,Other
syn_2021_141,2021-09-02,60.8261,-164.5463,12.4,3.0,ml,Unknown,reviewed,0,299,,,,,earthquake,2021,Alaska
syn_2021_142,2021-03-06,41.6153,-96.1103,1.65,2.55,ml,Unknown,reviewed,0,254,,,,,earthquake,2021,Other
syn_2021_143,2021-07-02,28.3383,-155.5754,67.49,2.83,ml,Unknown,reviewed,0,282,,,,,earthquake,2021,Other
syn_2021_144,2021-12-17,30.5684,-104.3505,1.01,2.7,ml,Unknown,reviewed,0,269,,,,,earthquake,2021,Texas
syn_2021_145,2021-07-04,60.2979,-101.6434,36.89,2.8,ml,Unknown,reviewed,0,280,,,,,earthquake,2021,Alaska
syn_2021_146,2021-07-26,44.6041,-87.1613,6.98,4.86,ml,Unknown,reviewed,0,485,,,,,earthquake,2021,Other
syn_2021_147,2021-06-17,31.5198,-129.3124,9.91,2.95,ml,Unknown,reviewed,0,294,,,,,earthquake,2021,Other
syn_2021_148,2021-06-26,60.7624,-167.755,26.85,2.81,ml,Unknown,reviewed,0,281,,,,,earthquake,2021,Alaska
syn_2021_149,2021-10-27,58.8112,-86.4619,3.14,3.32,ml,Unknown,reviewed,0,331,,,,,earthquake,2021,Alaska
syn_2021_150,2021-07-02,25.9209,-124.261,21.04,3.42,ml,Unknown,reviewed,0,342,,,,,earthquake,2021,Other
syn_2021_151,2021-04-12,48.2396,-82.7497,7.37,5.8,ml,Unknown,reviewed,0,579,,,,,earthquake,2021,Other
syn_2021_152,2021-11-17,34.7735,-90.0736,57.48,3.13,ml,Unknown,reviewed,0,313,,,,,earthquake,2021,Other
syn_2021_153,2021-10-25,46.3254,-118.6744,46.81,3.62,ml,Unknown,reviewed,0,361,,,,,earthquake,2021,Washington
syn_2021_154,2021-03-08,36.1707,-67.0619,8.49,2.89,ml,Unknown,reviewed,0,288,,,,,earthquake,2021,Other
syn_2021_155,2021-03-25,37.6351,-122.4063,12.82,2.65,ml,Unknown,reviewed,0,265,,,,,earthquake,2021,California
syn_2021_156,2021-08-03,49.0741,-98.26,35.6,2.95,ml,Unknown,reviewed,0,294,,,,,earthquake,2021,Other
syn_2021_157,2021-12-15,46.5544,-101.0102,2.68,2.93,ml,Unknown,reviewed,0,293,,,,,earthquake,2021,Other
syn_2021_158,2021-10-19,40.8077,-116.6391,5.33,2.94,ml,Unknown,reviewed,0,293,,,,,earthquake,2021,California
syn_2021_159,2021-06-12,29.3027,-109.7089,2.43,3.45,ml,Unknown,reviewed,0,345,,,,,earthquake,2021,Other
syn_2021_160,2021-02-26,63.777,-87.7433,16.47,2.92,ml,Unknown,reviewed,0,291,,,,,earthquake,2021,Alaska
syn_2021_161,2021-04-04,31.9842,-111.1238,8.53,4.97,ml,Unknown,reviewed,0,496,,,,,earthquake,2021,Arizona
syn_2021_162,2021-01-20,50.3247,-123.6347,16.67,5.75,ml,Unknown,reviewed,0,574,,,,,earthquake,2021,Other
syn_2021_163,2021-10-18,28.3098,-101.8055,4.21,3.09,ml,Unknown,reviewed,0,309,,,,,earthquake,2021,Texas
syn_2021_164,2021-03-11,52.5325,-166.3426,0.15,3.15,ml,Unknown,reviewed,0,315,,,,,earthquake,2021,Alaska
syn_2021_165,2021-03-25,28.7936,-158.753,17.16,2.92,ml,Unknown,reviewed,0,291,,,,,earthquake,2021,Other
syn_2021_166,2021-11-05,34.1803,-157.0811,22.18,2.85,ml,Unknown,reviewed,0,285,,,,,earthquake,2021,Other
syn_2021_167,2021-12-13,50.8794,-126.1459,27.45,5.88,ml,Unknown,reviewed,0,587,,,,,earthquake,2021,Other
syn_2021_168,2021-05-23,36.3174,-80.2072,32.49,2.53,ml,Unknown,reviewed,0,253,,,,,earthquake,2021,Other
syn_2021_169,2021-08-05,46.314,-103.7407,0.04,2.92,ml,Unknown,reviewed,0,292,,,,,earthquake,2021,Other
syn_2021_170,2021-03-19,29.9802,-69.8203,29.01,2.63,ml,Unknown,reviewed,0,263,,,,,earthquake,2021,Other
syn_2021_171,2021-11-12,33.096,-165.8861,15.22,3.54,ml,Unknown,reviewed,0,353,,,,,earthquake,2021,Other
syn_2021_172,2021-10-17,54.351,-95.6333,36.43,2.67,ml,Unknown,reviewed,0,267,,,,,earthquake,2021,Alaska
syn_2021_173,2021-10-26,26.4056,-137.6372,37.66,4.23,ml,Unknown,reviewed,0,422,,,,,earthquake,2021,Other
syn_2021_174,2021-08-08,29.472,-167.6016,50.38,2.88,ml,Unknown,reviewed,0,287,,,,,earthquake,2021,Other
syn_2021_175,2021-06-13,33.5982,-84.9296,9.9,4.49,ml,Unknown,reviewed,0,449,,,,,earthquake,2021,Other
syn_2021_176,2021-07-16,25.8076,-153.2426,5.11,5.95,ml,Unknown,reviewed,0,594,,,,,earthquake,2021,Other
syn_2021_177,2021-11-12,28.8151,-147.9503,26.11,3.68,ml,Unknown,reviewed,0,367,,,,,earthquake,2021,Other
syn_2021_178,2021-03-15,36.2557,-134.932,11.54,3.28,ml,Unknown,reviewed,0,328,,,,,earthquake,2021,Other
syn_2021_179,2021-02-08,28.7167,-88.7992,27.06,2.63,ml,Unknown,reviewed,0,262,,,,,earthquake,2021,Other
syn_2021_180,2021-06-10,59.6448,-105.6672,17.01,4.66,ml,Unknown,reviewed,0,466,,,,,earthquake,2021,Alaska
syn_2021_181,2021-10-05,27.643,-142.7193,19.28,3.7,ml,Unknown,reviewed,0,369,,,,,earthquake,2021,Other
syn_2021_182,2021-02-01,59.4393,-152.6456,16.33,2.77,ml,Unknown,reviewed,0,277,,,,,earthquake,2021,Alaska
syn_2021_183,2021-11-27,57.9144,-158.7165,38.6,3.01,ml,Unknown,reviewed,0,300,,,,,earthquake,2021,Alaska
syn_2021_184,2021-09-05,29.0305,-154.5689,6.18,2.56,ml,Unknown,reviewed,0,255,,,,,earthquake,2021,Other
syn_2021_185,2021-11-08,26.0077,-80.581,15.29,3.36,ml,Unknown,reviewed,0,336,,,,,earthquake,2021,Florida
syn_2021_186,2021-01-09,26.9997,-74.9636,22.45,2.61,ml,Unknown,reviewed,0,260,,,,,earthquake,2021,Other
syn_2021_187,2021-12-02,48.6151,-70.3003,12.12,3.34,ml,Unknown,reviewed,0,334,,,,,earthquake,2021,Other
syn_2021_188,2021-06-09,51.8141,-84.0226,13.2,3.39,ml,Unknown,reviewed,0,339,,,,,earthquake,2021,Alaska
syn_2021_189,2021-12-20,49.8261,-78.5988,96.7,2.81,ml,Unknown,reviewed,0,281,,,,,earthquake,2021,Other
syn_2021_190,2021-02-23,46.6591,-85.9413,11.96,4.88,ml,Unknown,reviewed,0,487,,,,,earthquake,2021,Other
syn_2021_191,2021-12-22,31.9874,-71.3203,3.35,3.71,ml,Unknown,reviewed,0,370,,,,,earthquake,2021,Other
syn_2021_192,2021-01-09,58.6382,-82.898,9.59,3.05,ml,Unknown,reviewed,0,304,,,,,earthquake,2021,Alaska
syn_2021_193,2021-09-11,38.1022,-122.4137,7.13,4.51,ml,Unknown,reviewed,0,450,,,,,earthquake,2021,California
syn_2021_194,2021-06-07,64.4471,-136.7048,2.22,4.05,ml,Unknown,reviewed,0,404,,,,,earthquake,2021,Alaska
syn_2021_195,2021-07-19,40.3943,-109.8262,21.59,3.44,ml,Unknown,reviewed,0,344,,,,,earthquake,2021,Utah
syn_2021_196,2021-03-26,35.5202,-107.3571,14.93,2.63,ml,Unknown,reviewed,0,263,,,,,earthquake,2021,New Mexico
syn_2021_197,2021-10-06,60.77,-110.7838,1.36,3.05,ml,Unknown,reviewed,0,304,,,,,earthquake,2021,Alaska
syn_2021_198,2021-12-12,47.6966,-97.2072,3.5,4.1,ml,Unknown,reviewed,0,409,,,,,earthquake,2021,Other
syn_2021_199,2021-09-14,53.874,-98.0054,25.86,3.25,ml,Unknown,reviewed,0,325,,,,,earthquake,2021,Alaska
syn_2021_200,2021-07-07,41.336,-161.019,16.19,3.13,ml,Unknown,reviewed,0,313,,,,,earthquake,2021,Other
syn_2021_201,2021-08-19,60.4766,-140.5912,24.97,4.98,ml,Unknown,reviewed,0,498,,,,,earthquake,2021,Alaska
syn_2021_202,2021-01-19,61.709,-78.3444,38.44,2.51,ml,Unknown,reviewed,0,251,,,,,earthquake,2021,Alaska
syn_2021_203,2021-08-07,42.4708,-109.2264,2.05,2.51,ml,Unknown,reviewed,0,250,,,,,earthquake,2021,Wyoming
syn_2021_204,2021-03-13,34.629,-136.162,48.59,4.29,ml,Unknown,reviewed,0,428,,,,,earthquake,2021,Other
syn_2021_205,2021-11-24,50.9069,-82.4028,44.95,2.53,ml,Unknown,reviewed,0,253,,,,,earthquake,2021,Other
syn_2021_206,2021-10-19,63.1834,-144.3486,1.61,2.82,ml,Unknown,reviewed,0,282,,,,,earthquake,2021,Alaska
syn_2021_207,2021-12-04,49.8979,-127.8524,21.84,4.56,ml,Unknown,reviewed,0,456,,,,,earthquake,2021,Other
syn_2021_208,2021-12-16,63.1689,-141.5458,25.08,3.44,ml,Unknown,reviewed,0,343,,,,,earthquake,2021,Alaska
syn_2021_209,2021-04-16,38.7523,-80.251,27.06,3.34,ml,Unknown,reviewed,0,333,,,,,earthquake,2021,Other
syn_2021_210,2021-11-06,61.6032,-94.9863,101.14,3.36,ml,Unknown,reviewed,0,335,,,,,earthquake,2021,Alaska
syn_2021_211,2021-10-15,29.5027,-122.5968,7.47,2.81,ml,Unknown,reviewed,0,280,,,,,earthquake,2021,Other
syn_2021_212,2021-07-21,39.3534,-73.973,14.01,3.1,ml,Unknown,reviewed,0,310,,,,,earthquake,2021,Other
syn_2021_213,2021-01-08,44.7788,-74.4732,71.55,3.3,ml,Unknown,reviewed,0,329,,,,,earthquake,2021,New York
syn_2021_214,2021-05-26,51.1244,-96.7129,11.16,2.79,ml,Unknown,reviewed,0,279,,,,,earthquake,2021,Alaska
syn_2021_215,2021-08-04,36.7656,-78.1247,4.84,3.77,ml,Unknown,reviewed,0,376,,,,,earthquake,2021,Other
syn_2021_216,2021-03-25,61.9696,-95.9025,11.48,2.81,ml,Unknown,reviewed,0,281,,,,,earthquake,2021,Alaska
syn_2021_217,2021-08-21,61.1398,-105.2942,43.55,2.56,ml,Unknown,reviewed,0,255,,,,,earthquake,2021,Alaska
syn_2021_218,2021-06-21,56.9735,-126.6593,19.27,2.68,ml,Unknown,reviewed,0,267,,,,,earthquake,2021,Alaska
syn_2021_219,2021-09-11,29.5745,-141.8326,27.63,2.92,ml,Unknown,reviewed,0,291,,,,,earthquake,2021,Other
syn_2021_220,2021-10-19,28.1316,-163.7935,21.44,4.41,ml,Unknown,reviewed,0,440,,,,,earthquake,2021,Other
syn_2021_221,2021-09-22,44.9253,-87.5104,28.38,2.93,ml,Unknown,reviewed,0,292,,,,,earthquake,2021,Other
syn_2021_222,2021-01-06,55.6138,-157.4172,6.08,2.58,ml,Unknown,reviewed,0,257,,,,,earthquake,2021,Alaska
syn_2021_223,2021-04-21,29.9294,-127.734,58.36,2.67,ml,Unknown,reviewed,0,267,,,,,earthquake,2021,Other
syn_2021_224,2021-03-25,50.6575,-145.8327,0.55,3.13,ml,Unknown,reviewed,0,312,,,,,earthquake,2021,Other
syn_2021_225,2021-06-18,46.1142,-123.1735,3.74,2.66,ml,Unknown,reviewed,0,265,,,,,earthquake,2021,Washington
syn_2021_226,2021-09-26,54.0396,-137.5567,32.85,2.55,ml,Unknown,reviewed,0,255,,,,,earthquake,2021,Alaska
syn_2021_227,2021-12-08,42.415,-84.5415,1.56,3.5,ml,Unknown,reviewed,0,350,,,,,earthquake,2021,Other
syn_2021_228,2021-12-25,52.7319,-69.2476,36.33,3.73,ml,Unknown,reviewed,0,372,,,,,earthquake,2021,Alaska
syn_2021_229,2021-09-03,31.3843,-73.0199,34.67,4.02,ml,Unknown,reviewed,0,402,,,,,earthquake,2021,Other
syn_2021_230,2021-01-15,33.5838,-105.8959,2.36,3.99,ml,Unknown,reviewed,0,398,,,,,earthquake,2021,New Mexico
syn_2021_231,2021-10-20,61.1334,-69.1345,14.45,2.88,ml,Unknown,reviewed,0,288,,,,,earthquake,2021,Alaska
syn_2021_232,2021-11-16,38.175,-128.7256,2.37,3.56,ml,Unknown,reviewed,0,356,,,,,earthquake,2021,Other
syn_2021_233,2021-07-10,64.4202,-116.1838,7.65,3.2,ml,Unknown,reviewed,0,320,,,,,earthquake,2021,Alaska
syn_2021_234,2021-12-09,26.8482,-143.5445,3.74,2.52,ml,Unknown,reviewed,0,251,,,,,earthquake,2021,Other
syn_2021_235,2021-09-26,44.835,-77.5078,8.72,2.91,ml,Unknown,reviewed,0,291,,,,,earthquake,2021,New York
